item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
1950301,103633,"(2 pack) Pampa Mackerel in Brine, 15 oz Can",Bumble Bee Chub Mackerel,pampa mackerel,bumble bee,15oz,15oz,False,False,0.555382532096229,ambig,0,Different brand/national seller and different product (Pampa mackerel in brine 2-pack vs Bumble Bee chub mackerel).,gpt-5-nano
1938122,97116,"Dunkin Colombian Medium Roast Ground Coffee, 11 oz Bag","Eight O'Clock Coffee Coffee, Ground, Medium Roast, 100% Colombian Peaks",dunkin colombian,eight o clock coffee,11oz,11oz,False,False,0.6102931222133813,ambig,0,Different brand (Dunkin vs Eight O'Clock) so not the same product despite same 11 oz medium roast Colombian.,gpt-5-nano
2245748,112106,"(3 pack) Allswell 6 Cube Wax Melts, Embrace (Vanilla + Sugarcane + Almond), 2.5 oz","Candle Warmers Soy Wax Melts, Vanilla Cinnamon",allswell,candle warmers,2.5oz,2.5oz,False,False,0.5416460247443974,ambig,0,"Different product variant/flavor: A is a 3-pack mix (Vanilla + Sugarcane + Almond), while B is single flavor Vanilla Cinnamon; size and brand-class match.",gpt-5-nano
1934491,101079,"Four Sixes Chuck Wagon Chili Mix, Texas Style Seasoning Blend, Hint of Heat, 1.25oz Packet",McCormick Hot Chili Seasoning Mix,four sixes,mccormick,1.25oz,1.25oz,False,False,0.5545395952896861,ambig,0,"Different brands and seasoning types (Four Sixes Texas Style blend with hint of heat vs McCormick Hot Chili Seasoning), despite matching size 1.25oz and non–private label.",gpt-5-nano
1943565,104546,"Bush's Maple and Cured Bacon Baked Beans, Canned Beans, 28 oz",Bush's Best Maple & Cured Bacon Baked Beans,bush s maple,bush s best,28oz,28oz,False,False,0.7253228932578432,ambig,0,Different product variants/brand labels (Bush's Maple vs Bush's Best); sizes match but variant/label does not.,gpt-5-nano
2076831,97699,"NuTrail Nut Granola Cereal, Dark Chocolate, No Sugar Added, Keto, Gluten Free,  11 oz. 1 Count","Jessicas Granola, Gluten Free, Chocolate Hazelnut",nutrail nut,jessicas,11oz,11oz,False,False,0.5682878649682626,ambig,0,Different brand/class (NuTrail vs Jessicas) and different specific granola variant/flavor (Dark Chocolate No Sugar Added Keto vs Chocolate Hazelnut).,gpt-5-nano
2194374,1087303,"Kit Kat Milk Chocolate Wafer Snack Size Valentine's Candy, Bag 32 oz","Kit Kat Crisp Wafers, in Milk Chocolate, Snack Size",kitkat,kit kat,32oz,32oz,False,False,0.6817432579509587,ambig,1,"Same brand class (national/private), same product type (Kit Kat wafer snack in milk chocolate), and same size (32 oz); flavor/variant matches (milk chocolate).",gpt-5-nano
1946427,115089,"Baby Mineral SPF 50 Sunscreen Lotion, 3 fl oz","Baby Bum Sunscreen Lotion, Mineral, Broad Spectrum SPF 50",baby mineral,baby bum,3fl_oz,3fl_oz,False,False,0.6946003793086187,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2071574,105601,"Great Value, No Salt Added Chili Beans, 15.5 oz Can",Wegmans Seasoned Chili Beans,great value,wegmans,15.5oz,15.5oz,True,True,0.748847577181389,ambig,0,"Both are private-label and 15.5 oz, but product variants differ: Great Value is 'No Salt Added' while Wegmans is 'Seasoned' chili beans.",gpt-5-nano
2127616,103241,"(2 pack) Great Value 100% Juice Cranberry Blend, 64 fl oz","Wegmans Juice, 100%, Cranberry",great value,wegmans,64fl_oz,64fl_oz,True,True,0.7305840540332972,ambig,0,"Different brand class/branding: Great Value vs Wegmans, even though both are private-label and 64 fl oz; not the same product.",gpt-5-nano
2081584,954462,"La Real Foods, Arepitas Snack Bites, Colombian Style , Gluten Free 12ct, 20 oz, Keep Refrigerated, Mini",Realgood Foods Co. Lightly Breaded Chicken Breast Strips,la real,realgood foods co,20oz,20oz,False,False,0.5085404766913283,ambig,0,Different products: arepitas snack bites vs lightly breaded chicken breast strips; brand class and size (20 oz) match but product type and variant do not.,gpt-5-nano
2088707,102896,"Goya Elbows Pasta 16 oz - Shellfish-Free, Kosher, Gluten-Free Option","Goya Soup Mix, 16 Bean",goya elbows,goya,16oz,16oz,False,False,0.6825926763041381,ambig,0,"Different product types/variants: A is pasta elbows, B is soup mix; sizes and brand-class match but product differs.",gpt-5-nano
2255782,112106,"(5 pack) Honeysuckle Nectar Scented Wax Melts, ScentSationals, 2.5 oz","Candle Warmers Soy Wax Melts, Vanilla Cinnamon",scentsationals,candle warmers,2.5oz,2.5oz,False,False,0.5542443889877707,ambig,0,Same brand-class and size (2.5oz) but different product variant/flavor: Honeysuckle Nectar vs Vanilla Cinnamon.,gpt-5-nano
2258522,1087232,"Airheads Xtremes Belts, Hoppin Berry Flavor, Sweetly Sour Easter Candy, Regular Size, 2 oz Tray",Air Heads Xtreme Hoppin' Berry Belts,airheads,air heads,2oz,2oz,False,False,0.6495468185250065,ambig,1,"Same brand (national), same product type (Airheads Xtreme Hoppin' Berry Belts), same flavor/variant, and same size (2 oz).",gpt-5-nano
1950531,109864,"(2 pack) Mentholatum Original Chest Rub Ointment, Jar, 1oz","Bacitraycin Plus Ointment, Original",mentholatum original,bacitraycin plus,1oz,1oz,False,False,0.5151447689275096,ambig,0,Different product types/brands (Mentholatum Original chest rub vs Bacitraycin Plus ointment); not interchangeable.,gpt-5-nano
2200368,110001,"Scent Theory Foaming Hand Soap, Pink Horizon, 11 fl oz","Soapbox Hand Soap, Foaming, Refreshing, Sweet Orange Citrus",scent theory,soapbox,11fl_oz,11fl_oz,False,False,0.560012117793767,ambig,0,"Same size and both national brands, but different product variant/flavor (Pink Horizon vs Sweet Orange Citrus) so not interchangeable.",gpt-5-nano
2079764,114920,"Burts Bees Honey and Strawberry Shortcake Lip Balm Pack, 2-Pack, 0.15 oz.","Burt's Bees Lip Balm, Beeswax",burts bees,burt s bees,0.15oz,0.15oz,False,False,0.6902765795842146,ambig,0,Different product/variant: A is Honey and Strawberry Shortcake 2-pack; B is standard Beeswax lip balm (not the same flavor/variant).,gpt-5-nano
1928660,951966,"Great Value Traditional Pasta Sauce, 45 oz Jar",Wegmans Italian Classics Grandpa's Sauce,great value,wegmans,45oz,45oz,True,True,0.6630326252840855,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2092853,100835,"The Only Bean - Crunchy Roasted Edamame Beans (Sea Salt) - Keto Snacks (2g Net) - High Protein Healthy Snacks (14g Protein) - Low Carb, Gluten-Free Snack, Vegan Food - 4 oz (3 Pack)","Crunchsters Mung Beans, Simply Sea Salt, Crunchy",the only bean,crunchsters,4oz,4oz,False,False,0.5094482848457076,ambig,0,Different product type/variety: A is roasted edamame (sea salt) while B is mung beans (simply sea salt); size and brand-class don’t make them interchangeable.,gpt-5-nano
2057780,1865647,"Xl-3 Cold and Flu Tablets, Temporary Relieves Nasal Congestion and Fever, Non-Drowsy, 20 Count",Mucinex FAST-MAX® Daytime Cold & Flu & Nighttime Cold & Flu Caplets - 24/20 ct.,xl 3,mucinex,20ct,20ct,False,False,0.5568883276874933,ambig,0,"Both are 20ct private-label=False, but different brand/product line and caplet formula (Xl-3 vs Mucinex FAST-MAX Daytime/Nighttime).",gpt-5-nano
1915524,1725669,"Tony Chachere’s, Seasoning, Cajun, More Spice, 7 oz","Tony Chachere's Seasoning, Creole, More Spice",tony chacheres,tony chachere s,7oz,7oz,False,False,0.71873020271918,ambig,1,"Same brand class (national), same product (Tony Chachere’s seasoning), same variant/flavor ('More Spice'—Cajun/Creole), and same size (7 oz).",gpt-5-nano
374640,948488,Steripod Toothbrush Hygiene System 2 Each (Pack of 3),"Colgate Total Toothbrushes, Soft, Foaming Clean, 2 Pack",steripod,colgate,2each,2each,False,False,0.544206919351062,ambig,0,Different brands and product types (Steripod Toothbrush Hygiene System vs Colgate Total Toothbrushes) even though both are 2-each packs.,gpt-5-nano
1930097,2143149,"Great Value Iced Oatmeal Whole Grain Baked Bars, 1.27 oz, 18 Count",Wegmans Organic Wholesum Kids Iced Oatmeal Bar,great value,wegmans,1.27oz,1.27oz,True,True,0.6977130302558646,ambig,0,Different product type/variant: Great Value Iced Oatmeal Whole Grain Baked Bars (18 count) vs Wegmans Organic Wholesum Kids Iced Oatmeal Bar; size alone matches but brand class and size are insufficient.,gpt-5-nano
1916905,1083929,"Sweet Potatoes Whole Fresh, 3 lb Bag",3 lb.Sweet Onions,sweet potatoes,3 lb sweet,3lb,3lb,False,False,0.6047433815128753,ambig,0,Different product types: sweet potatoes vs sweet onions; brand-class and size match but item is not interchangeable.,gpt-5-nano
2090400,102896,Goya Pastas Elbows 16 oz,"Goya Soup Mix, 16 Bean",goya pastas,goya,16oz,16oz,False,False,0.7714585611913012,ambig,0,Different product types/variants: 'Pastas Elbows' vs 'Soup Mix (16 Bean)'; size and brand-class match but contents differ.,gpt-5-nano
2064238,113925,"Right Guard Xtreme Defense Solid Antiperspirant & Deodorant for Men, Fresh Blast, 2.6 oz. (2 Pack)","Secret Clinical Strength Soft Solid Antiperspirant and Deodorant, Active Fresh",right guard,secret,2.6oz,2.6oz,False,False,0.5910872367885961,ambig,0,Different brands (Right Guard vs Secret) and different product/variant (Xtreme Defense Fresh Blast vs Clinical Strength Active Fresh).,gpt-5-nano
1925802,958521,"Jack Links Flamin Hot Flavored Original Beef Jerky, 2.65 oz","Jack Link's Beef Jerky, Spicy Sweet Chili",jack links,jack link s,2.65oz,2.65oz,False,False,0.6762797097875655,ambig,0,Different flavor/variant (Flamin Hot Original vs Spicy Sweet Chili) despite same brand class and size.,gpt-5-nano
2082839,92013,"I Cant Believe Its Not Butter! Vegan Spread, 15 oz Full Size Tub",I Can't Believe It's Not Butter! NutriRich Original Spread,i cant,i can t believe it s not butter,15oz,15oz,False,False,0.6114181592485964,ambig,0,"Different product variant/flavor: A is Vegan Spread, B is NutriRich Original Spread.",gpt-5-nano
1931036,100995,"Great Value Chunk Light Tuna in Water, 2.6 oz Pouch","Wegmans Ranch Flavored Albacore White Tuna in Water, Pouch",great value,wegmans,2.6oz,2.6oz,True,True,0.7480955530278035,ambig,0,Different product variants/flavors: Great Value Chunk Light Tuna vs Wegmans Ranch Flavored Albacore White Tuna; sizes and brand-class match but variant does not.,gpt-5-nano
1940531,2685561,"Cremo Hair Sculpting Clay, High Hold, Matte Shine, 3.4 oz",Cremo Shine Pomade,cremo hair,cremo shine,3.4oz,3.4oz,False,False,0.6071010654331345,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2119103,107908,(2 pack) The Honest Company Baby Bubble Bath Calm Lavender 12 fl oz,"Soapbox Hand Soap, Citrus & Peach Rose, Liquid",honest,soapbox,12fl_oz,12fl_oz,False,False,0.5316751701154878,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2087701,100219,Post Honey Bunches of Oats Maple Pecan Cereal 12oz,"Honey Bunches of Oats Cereal, Vanilla",post honey,honey bunches of oats,12oz,12oz,False,False,0.683629485615234,ambig,0,"Same brand class and size (12oz), but different flavor/variant: Maple Pecan vs Vanilla.",gpt-5-nano
283082,105165,"Hunts Tomato Paste, Perfect for Chili & Soups, 6 oz. Can",Hunt's Tomato Paste,hunts tomato,hunt s,6oz,6oz,False,False,0.6362395497004177,ambig,1,"Same brand class (national), same product type (tomato paste), same flavor/variant (tomato paste), and same size (6 oz).",gpt-5-nano
2077535,950132,"(2 pack) Toxic Waste Slime Licker Strawberry Chocolate Bar, Sour Candy, 1.75 oz., Contains: Milk & Soy. May Contain Wheat, Peanuts, & Tree Nuts.","Hershey's Mr. Goodbar Chocolate Candy, with Peanuts",toxic waste,hershey s,1.75oz,1.75oz,False,False,0.5255341146914737,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2085714,1091497,Skintimate Vanilla Sugar 7oz,"Skintimate Shave Gel, Moisturizing, Vanilla Sugar",schick,skintimate,7oz,7oz,False,False,0.6307377829309183,ambig,1,"Same brand class (national), same product type (shave/gel for hair removal), same variant (Vanilla Sugar), and same size (7oz).",gpt-5-nano
2081963,105765,Dulzura Borincana Pumpkin Seeds 12oz,"Bob's Red Mill Pumpkin Seed, Organic",dulzura borincana,bob s red mill,12oz,12oz,False,False,0.5059283806249821,ambig,0,Different brands/national products (Dulzura Borincana vs Bob's Red Mill); not the same product despite matching 12oz and seed type.,gpt-5-nano
2054872,103173,"(3 pack) Gunter's Clover, Honey Bear 12 oz",AR's Clover Honey,gunter s clover,ar s,12oz,12oz,False,False,0.6055945576302922,ambig,0,"Different brands (Gunter's vs AR's). Even though size/type are similar, brand-class must match.",gpt-5-nano
2065672,99332,"(2 pack) The Ginger People Gin Gins Original Chewy Ginger Candy, 3 oz","Ginger People Gin Gins Ginger Candy, Original, Chewy",the ginger,ginger people,3oz,3oz,False,False,0.7637956389164956,ambig,1,"Same brand class (national), same product type (Gin Gins ginger candy), same flavor/variant (Original Chewy), same size 3 oz; multi-pack wording differs but per-unit size matches.",gpt-5-nano
372263,95519,"Herr's Barbecue Potato Chips, 3-Pack 13 oz. Party Size Bags","Lay's Potato Chips, Original, Wavy, Party Size",herr s,lay s,13oz,13oz,False,False,0.6073538246206781,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
369443,105331,"Ocean Prince Lightly Smoked Sardines in Oil, 3.75 Oz","Season Sardines in Water, Premium Brisling",ocean prince,season,3.75oz,3.75oz,False,False,0.5401949286841611,ambig,0,Brand and product type/variant differ: Ocean Prince lightly smoked sardines in oil vs Season premium brisling sardines in water.,gpt-5-nano
2083421,93293,"Great Value Spears Dill Pickle Fresh Pack, 24 fl oz",Wegmans Refrigerated Kosher Dill Spears Pickles,great value,wegmans,24fl_oz,24fl_oz,True,True,0.7023836138295191,ambig,1,"Both are private-label, refrigerated dill pickle spears, 24 fl oz.",gpt-5-nano
2087591,92259,"Eckrich Li'l Smokies Cocktail Smoked Sausage Links, 14 oz",Hillshire Farm Lit'l Smokies Smoked Sausage,eckrich li l,hillshire farm,14oz,14oz,False,False,0.5430614644039413,ambig,0,Brand differs (Eckrich vs Hillshire Farm) though size matches; not the same product.,gpt-5-nano
1949317,94740,"(6 pack) Proper Good Meatball Marinara Ready to Serve Meal, 10 oz, Shelf-Stable, 1 Pack","Healthy Choice Simply Steamers Meatball Marinara, Frozen Meal",proper good,healthy choice,10oz,10oz,False,False,0.5543374749029476,ambig,0,Brand class differs (Proper Good vs Healthy Choice) and product type/format appears different (shelf-stable ready-to-serve meal vs frozen steamers).,gpt-5-nano
2236832,111736,"Eco Style Color Protection Curl and Wave Hair Styling Gel, 16 fl oz",Eco Style Max Hold Olive Oil Styling Gel,estyle,eco style,16oz,16oz,False,False,0.6193143402714704,ambig,0,"Same size and brand class, but different product variant/features (Color Protection Curl and Wave vs Max Hold Olive Oil).",gpt-5-nano
1914780,954019,"Tyson Garlic Parmesan Crispy Wings 20 oz (Frozen, Fully Cooked)",Tyson Simple Ingredient Chicken Breast Strips Fully Cooked Frozen,tyson garlic,tyson,20oz,20oz,False,False,0.7744623789775229,ambig,0,Different product types/variants: 'Garlic Parmesan Crispy Wings' vs 'Simple Ingredient Chicken Breast Strips'; sizes and brand class match but not the product.,gpt-5-nano
2067537,98445,"Imperial Dragon Coconut Milk, 13.5 fl oz",Goya Coconut Milk,imperial dragon,goya,13.5fl_oz,13.5fl_oz,False,False,0.5909304849532068,ambig,0,Different brands (Imperial Dragon vs Goya); not the same product despite matching size.,gpt-5-nano
2093006,101889,Paramount Roasters Dubai Chocolate Flavored Medium Roast 12oz Coffee,"Tim Hortons Coffee, 100% Arabica, Ground, Medium Roast, Original Blend",paramount roasters,tim hortons,12oz,12oz,False,False,0.5524825955134515,ambig,0,"Different brands (Paramount Roasters vs Tim Hortons) and product flavor/variant (Dubai chocolate flavored vs original blend), so not interchangeable.",gpt-5-nano
2089582,1087797,OCA Guava-Passion Fruit 12pk-12oz,"Goya Pastries, Guava",oca guava passion,goya,12oz,12oz,False,False,0.5725729917771117,ambig,0,Different brand (OCA vs Goya) and likely different product type (guava-passion drink/12pk vs guava pastries). Size alone matches.,gpt-5-nano
2069471,97251,"Nestle Pure Life Purified Water, 16.9 Fl. Oz., 28 Count",Aquafina Water Purified Water,nestle pure,aquafina,16.9fl_oz,16.9fl_oz,False,False,0.5654511604017504,ambig,0,Different brand (Nestle Pure vs Aquafina) despite same size and product type.,gpt-5-nano
1948297,1084308,"Always Anti-Bunch Xtra Protection Daily Liners Long Length, 48 Ct","Poise Fresh Protection Daily Liners, Very Light, Regular",always anti bunch,poise,48ct,48ct,False,False,0.5252358161772521,ambig,0,Different brand and product variant (Always Anti-Bunch vs Poise Fresh Protection) despite matching size (48 ct).,gpt-5-nano
2065921,100803,"Tiesta Tea - Lavender Chamomile, Relaxer Loose Leaf Herbal Tea, Caffeine Free, GMO-Free, Make Hot or Iced Tea & Brews Up to 50 Cups - 2 Ounce Refillable Tin","Blue Lotus Chai Masala Chai, Rooibos, Caffeine Free",tiesta tea,blue lotus chai,2oz,2oz,False,False,0.5262164569674609,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2055079,97206,"MARY KITCHEN Roast Beef Hash, Canned Roast Beef Hash, 14 oz Can","Hormel Mary Kitchen Roast Beef Hash, Homestyle",mary kitchen,hormel,14oz,14oz,False,False,0.6652213628538606,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2090246,102810,"(2 pack) Bella Sun Luci Premium California Julienne-Cut Sun Dried Tomatoes, 3 oz","California Sun Dry Sun Dried Tomatoes, Julienne Cut",bella sun,california sun dry,3oz,3oz,False,False,0.6520615717937053,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1921946,956114,"Marketside Fresh Sugar Snap Peas, 8 oz",Wegmans Microwavable Sugar Snap Peas,marketside fresh,wegmans,8oz,8oz,True,True,0.7107696016370955,ambig,0,"Private-label and size match (8 oz), but product type/variant differs: 'Microwavable' Wegmans sugar snap peas vs 'Sugar Snap Peas' Marketside Fresh.",gpt-5-nano
373996,109063,"MegaFood Magnesium - Supports heart & nervous system - Magnesium Supplement with fermented Magnesium Glycinate - Vegan, Gluten-Free, Non-GMO and Kosher - Made Without 9 Food Allergens - 90 Tabs","MegaFood Vitamin D3 2000IU, 50 mcg, Gummies, Mixed Fruit",megafood,megafood,70ct,70ct,False,False,0.6896330395474569,ambig,0,"Same brand and 70ct, but different product type/variant: Magnesium supplement vs Vitamin D3 gummies; not interchangeable.",gpt-5-nano
1920630,103083,"Miss Vickies Applewood Smoked BBQ Kettle Cooked Potato Chips Bag, 8 oz","Utz Potato Chips, Kettle-Style, $3.79",miss vickies,grandma utz s,8oz,8oz,False,False,0.5171533858772837,ambig,0,Different brand/national product (Miss Vickies vs Utz); not the same product despite same 8 oz size.,gpt-5-nano
957767,1084053,Red Potatoes 5 Lb Bag,Fresh from the Start Yellow-Gold Potatoes,fresh produce,fresh from the start,5lb,5lb,False,False,0.6143952878407098,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1929863,92660,"Great Value Medium Picante Salsa, 16 oz",Wegmans Medium Salsa,great value,wegmans,16oz,16oz,True,True,0.7297456096234787,ambig,1,Both are private-label 16 oz medium picante salsa (same variant/type: medium salsa/picante) from different private labels; size matches.,gpt-5-nano
1929253,91288,"Great Value Pre-Sliced Plain Bagels, Rte, 20 oz, 6 Count","Wegmans Soft Plain Bagels, 6 Count",great value,wegmans,20oz,20oz,True,True,0.7608528628517608,ambig,0,Different store brands: Great Value vs Wegmans (both private-label but not the same brand class/brand).,gpt-5-nano
2747740,97920,"KOOPS' Mustard, Honey Mustard, 12 oz",French's Honey Mustard,koops mustard,french s,12oz,12oz,False,False,0.5983565703257608,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1946387,115373,Bluey 20 Count Bandages,"Band-Aid Tough Strips Adhesive Bandages, All One Size",bluey 20,band aid,20ct,20ct,False,False,0.548606260674965,ambig,0,Different brand classes/names (Bluey vs Band-Aid) and product type/variant not clearly identical.,gpt-5-nano
2071286,96957,"(2 pack) Iberia Blackeye Peas, 16 oz",Goya Blackeye Peas,iberia blackeye,goya,16oz,16oz,False,False,0.6158103194118848,ambig,0,Different brands (Iberia vs Goya) despite same size and product type.,gpt-5-nano
2088283,89717,"Vina Mayor Tempranillo Wine, 750 ml, Bottle",ViNo Cabernet Sauvignon,vina mayor,vino cabernet,750ml,750ml,False,False,0.5298197572116325,ambig,0,"Same size (750ml) and both are national brands, but different wine varieties/flavors (Tempranillo vs Cabernet Sauvignon) indicate different products.",gpt-5-nano
2089160,1091082,Borges Classic Spanish Olive Oil 17 fl oz Glass Bottle,Atlas Olive Oils Organic Extra Virgin Olive Oil,borges classic,atlas olive oils,17fl_oz,17fl_oz,False,False,0.5144413516716018,ambig,0,Different brand names and product variant (Borges Classic vs Atlas Organic Extra Virgin); size matches but other required attributes don’t.,gpt-5-nano
2051553,97277,"Dunkin Gingerbread Artificially Flavored Coffee, K Cup Pods, 10 Ct.",Dunkin' Hazelnut Coffee,dunkin gingerbread,dunkin,10ct,10ct,False,False,0.7589552619001712,ambig,0,"Same brand and 10-count size, but flavors/variants differ (Gingerbread vs Hazelnut).",gpt-5-nano
2074940,92453,"(3 pack) Herr's Baked Cheese Curls, 8 oz",Miller's String Cheese Singles 8ct,herr s,miller s,8oz,8oz,False,False,0.523845368392027,ambig,0,Different brand and product type (Herr's Baked Cheese Curls vs Miller's String Cheese Singles); not the same item despite matching size.,gpt-5-nano
1930304,95442,"Great Value Ginger Ale Soda Pop, 12 fl oz, 12 Pack Cans","Wegmans Ginger Sparkling Water, 12 Pack Cans",great value,wegmans,12fl_oz,12fl_oz,True,True,0.7542349922731171,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2382497,99097,Bridgford Sweet Baby Ray's Original Beef Jerky 8 oz,Jack Link's Half Pounder Original Beef Jerky,bridgford,jack link s,8oz,8oz,False,False,0.5594774804574272,ambig,0,Different brands (Bridgford vs Jack Link's) and product variants/names (Sweet Baby Ray's Original vs Half Pounder Original) despite same 8 oz size.,gpt-5-nano
2119305,2685986,"Louisiana Seafood Fry Breading Mix - 5 flavors - 1 Each: New Orleans-Style, ""Season to Taste"", Seasoned, Beer Batter, Cajun (8.5-10 oz) | Shawhan Farms Parmesan + MerlinsMart Zine",Louisiana Fish Fry Products Seasoned Beer Batter Seafood Batter Mix,merlinsmart,louisiana fish,8.5oz,8.5oz,False,False,0.5830793385062504,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1919022,96068,"Smash Kitchen Organic Dijon Mustard, 12 oz Bottle",French's Chardonnay Dijon Mustard Squeeze Bottle,smash kitchen,french s,12oz,12oz,False,False,0.5310766378302928,ambig,0,"Different product variants: A is Organic Dijon mustard, B is Chardonnay Dijon mustard; sizes and brand-class match but variant/flavor does not.",gpt-5-nano
1939151,1091078,"Dot's Pretzels BBQ Seasoned Pretzel Twists, 16 oz Family Size Bag","Dot's Homestyle Pretzels Pretzel Twists, Seasoned, BBQ Flavored",dot s pretzels,dot s homestyle pretzels,16oz,16oz,False,False,0.744653394348623,ambig,0,"Different product variants/flavors: BBQ Seasoned vs Homestyle Pretzels (BBQ Flavored described differently), so not interchangeable.",gpt-5-nano
1939302,96398,"Dole Fruit Bowls Apples & Creme Layers Snacks, 4.3oz 4 Total Cups","Dole Mixed Fruit, in Cherry Flavored Gel, No Sugar Added",dole fruit,dole,4.3oz,4.3oz,False,False,0.7720021155923975,ambig,0,"Different product types/variants: A is 'Fruit Bowls Apples & Creme Layers Snacks' (apples & creme) vs B is 'Mixed Fruit in Cherry Flavored Gel, No Sugar Added' (mixed fruit/cherry gel). Size and brand class match, but flavors/product differ.",gpt-5-nano
2077294,1083504,"bettergoods Marinara and Parmesan Gnocchi, 16 oz (Frozen)","Scaramuzza's Potato Gnocchi, Fresh Frozen",bettergoods marinara,scaramuzza s,16oz,16oz,False,False,0.5452599167863098,ambig,0,Different product type/variant: A is Bettergoods Marinara (sauce) while B is Scaramuzza’s potato gnocchi; brand class and size match but product type does not.,gpt-5-nano
2051557,97416,"(2 pack) NESCAF Taster's Choice House Blend, Light Medium Roast Instant Coffee, 7 oz, 1 Jar","Nescafe Taster's Choice Instant Coffee, House Blend",nescaf taster s,nescafe,7oz,7oz,False,False,0.6885119175714732,ambig,0,"Both are private-label false and 7oz, but A is a 2-pack (two 7oz jars) while B is a single 7oz jar; not the same purchase unit.",gpt-5-nano
2117342,1858707,"Red Apple Cheese Green Onion Cheddar Cheese, 8oz, Bar, Refrigerated",Kraft Mexican Style Four Cheese Finely Shredded Cheese,red apple cheese,kraft,8oz,8oz,False,False,0.5621440432069704,ambig,0,Different brands (private_label vs Kraft) and different cheese varieties/flavors (red apple green onion cheddar vs Kraft Mexican style four-cheese).,gpt-5-nano
1951773,104893,"(2 pack) Bacon's Heir Pork Panko (12oz Jar) - 0 Carb Pork Rind Crumbs - Keto and Paleo Friendly, Naturally Gluten-Free and Carb-Free","4C Crumbs, Gluten Free, Plain",bacon s heir,4c,12oz,12oz,False,False,0.535860808539499,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
375238,102619,Wholesome Organic Cane Sugar 2 lbs,Sugar In The Raw Turbinado Cane Sugar,wholesome,sugar in the raw,2lb,2lb,False,False,0.5594313674529754,ambig,0,Different brands/national products: 'Wholesome Organic Cane Sugar' vs 'Sugar In The Raw Turbinado Cane Sugar' (variant differs).,gpt-5-nano
1920429,111509,"Mommy's Bliss Kids, Organic Cough Syrup, Night Time, 1-12 Yrs, 4 fl oz (120 ml)",Zarbee's Children's Nighttime Natural Mixed Berry Flavor Cough Syrup + Mucus,mommy s bliss,zarbee s,4fl_oz,4fl_oz,False,False,0.5368010115590064,ambig,0,Different brands/national products (Mommy's Bliss vs Zarbee's) and different specific cough-syrup formulations/flavors.,gpt-5-nano
1915490,99143,"Tootsie Pops, The Original, Assorted Flavor Gluten Free Lollipops, 10.12 oz",Tootsie Roll Assorted Flavors Pops,tootsie pops,tootsie roll,10.12oz,10.12oz,False,False,0.6650047906161849,ambig,0,Brand differs (Tootsie Pops vs Tootsie Roll) despite same size; not clearly the same product/brand class variant.,gpt-5-nano
2111590,1083065,"Fresh Yellow Nectarines, 2 lb Bag",Sweet 2 Eat Nectarines,fresh yellow,sweet 2 eat,2lb,2lb,False,False,0.6007280663115627,ambig,1,Both are national-brand (private_label=False) fresh yellow nectarines sold as a 2 lb bag; flavor/variant and size match.,gpt-5-nano
